val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.21044353245496938,11.323407723019656,-0.005648559964908892,0.2104114428561562,0.9661539769412026,0.9423371399029525,175,79.2945,93.3,87.97907130228572,2.4863918202576327,79.00221685795174,93.03718702973237,87.98471986225063,2.382937920660138,0.2347532332372326,15.59425841608216,-0.006074337500075616,0.23471628805139216,0.9828110793580975,0.9826762377077748,776,64.1945,94.0,87.3696130613402,3.6931885342930957,64.20456756016037,93.91092144281045,87.37568739884028,3.660802583112213
