val_SEP_Crude Fat,val_std_SEP_Crude Fat,val_Bias_Crude Fat,val_SEPC_Crude Fat,val_R2_Crude Fat,val_Slope_Crude Fat,val_N_Crude Fat,val_Min_True_Crude Fat,val_Max_True_Crude Fat,val_Avg_True_Crude Fat,val_Std_True_Crude Fat,val_Min_Pred_Crude Fat,val_Max_Pred_Crude Fat,val_Avg_Pred_Crude Fat,val_Std_Pred_Crude Fat,train_SEP_Crude Fat,train_std_SEP_Crude Fat,train_Bias_Crude Fat,train_SEPC_Crude Fat,train_R2_Crude Fat,train_Slope_Crude Fat,train_N_Crude Fat,train_Min_True_Crude Fat,train_Max_True_Crude Fat,train_Avg_True_Crude Fat,train_Std_True_Crude Fat,train_Min_Pred_Crude Fat,train_Max_Pred_Crude Fat,train_Avg_Pred_Crude Fat,train_Std_Pred_Crude Fat
0.16267201176063825,90.82770817032146,0.030470290896335846,0.1617380794136427,0.999264671971001,0.9959557210158749,170,1.2670724405783829,52.27,9.072825252417381,14.829781427990271,1.2949289888562454,50.40427979843018,9.042354961521045,14.775126011674352,0.261251053100846,59.34320887615342,0.012502958565370965,0.2610945035522402,0.9989172934589485,0.9982367570646041,694,1.085695629,52.39,10.06024288795905,15.522459189120182,0.9400763161876533,51.02014893857594,10.04773992939368,15.503475813278554
