val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
2.093590882896807,1.688182745075061,-0.21087445014102466,2.048356158937937,0.8845874879339488,0.7937901625460293,59,5.885231011581906,21.6,13.647484189638389,4.222867483385436,9.885714463496125,19.25828703023923,13.858358639779414,3.5343640037528523,0.4269473646705134,8.323075366496328,0.06458475324275743,0.42276249828514645,0.9687159260170279,0.9486597154160501,306,6.948965354203949,24.1,12.270295135391565,3.688202202959863,7.271132687347396,24.090323893831794,12.205710382148808,3.553515093679675
