val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.10354801582933133,8.002909455015969,0.01712380639642228,0.10324616682660855,0.8717673350705445,0.8737895597868948,35,86.5,90.6900024,88.32399977142857,0.8856803168517333,86.3999386317679,90.72698522308978,88.30687596503215,0.8286853949286989,0.04843666792571631,26.069204459534205,-0.02129495766968799,0.04798079336376274,0.9719241084561117,0.9506363767697982,190,83.21,90.7799988,87.94594737210527,1.310009524532391,83.31058092991691,90.79960244767685,87.96724232977496,1.2627053994940611
