val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.01420606202510193,4.858585648347476,0.02050751276454657,0.013775945807136892,0.23866869832367155,0.26141578112505237,45,1.41,1.9089882078204368,1.5918428639582658,0.13507348080550652,1.4269033126494182,1.730571248925778,1.5713353511937196,0.06902136907469432,0.01153422705566501,20.853766049523532,-0.005359197894173791,0.011505365951146975,0.8379036806388557,0.8276752841088099,206,1.0206505642232893,2.1585243892352004,1.4622469915086087,0.26610374812576354,1.0431731130301887,2.262700892489721,1.4676061894027825,0.24053207258092274
