val_SEP_Crude Fib.,val_std_SEP_Crude Fib.,val_Bias_Crude Fib.,val_SEPC_Crude Fib.,val_R2_Crude Fib.,val_Slope_Crude Fib.,val_N_Crude Fib.,val_Min_True_Crude Fib.,val_Max_True_Crude Fib.,val_Avg_True_Crude Fib.,val_Std_True_Crude Fib.,val_Min_Pred_Crude Fib.,val_Max_Pred_Crude Fib.,val_Avg_Pred_Crude Fib.,val_Std_Pred_Crude Fib.,train_SEP_Crude Fib.,train_std_SEP_Crude Fib.,train_Bias_Crude Fib.,train_SEPC_Crude Fib.,train_R2_Crude Fib.,train_Slope_Crude Fib.,train_N_Crude Fib.,train_Min_True_Crude Fib.,train_Max_True_Crude Fib.,train_Avg_True_Crude Fib.,train_Std_True_Crude Fib.,train_Min_Pred_Crude Fib.,train_Max_Pred_Crude Fib.,train_Avg_Pred_Crude Fib.,train_Std_Pred_Crude Fib.
0.020381602323533702,7.006449919579702,-0.08290018905700887,0.01335296912908026,0.44005305870857947,0.6030669654561789,45,0.29,1.23,0.8995733288888889,0.18865390743483174,0.6386498118437429,1.246665307205085,0.9824735179458979,0.14280267596062818,0.041068049047155136,5.992708942563965,0.06475397525333394,0.036835414402922095,0.654051189578559,0.602372564795633,107,0.2,1.9,1.0150521409495157,0.3429313262117181,0.2663765559626229,1.5333218383393705,0.9502981656961816,0.2461088647785421
