val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
0.07341771494256284,114.8235973083526,0.0029912843195115607,0.0734087132583822,0.998972462171793,0.9997965060151834,167,8.0699997,47.4,14.57606436309178,8.427472238579309,8.460718,47.35344,14.573072,8.430086,0.2637423350934957,32.34763117633201,0.00681884994846258,0.26369577279817846,0.9964647579021644,0.9867344036639155,710,7.220915031840002,55.82,14.815310617240755,8.631261739814748,7.5542207,49.287724,14.808492,8.53144
