val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.022718668936469278,45.10884516415895,0.022559746837068025,0.02220633381126766,0.9788062594493255,0.9827813939644624,151,1.41,5.87,2.650385781711534,1.0319170556725288,1.2546078911978205,5.764733183002319,2.627826034874466,1.0248129193909803,0.045810265945562,26.951852898484972,0.014146491386721013,0.045609776871032015,0.9718937064606156,0.9545054305304159,548,1.0206505642232893,7.99,2.6015864244284184,1.2755074559092068,0.9165189326907344,6.937353390678986,2.5874399330416975,1.2346715490052627
