val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.23728200569994634,10.007138150918317,-0.013036454519554956,0.23711107983427354,0.961837495585299,0.9369486892282438,175,79.2945,93.3,87.97907130228572,2.4863918202576327,78.67212729633044,93.04995261005033,87.99210775680527,2.3745138117663505,0.3328562158082126,10.881460302513325,-0.02810335584063024,0.33206539810372754,0.9756278582416393,0.9687428559542081,776,64.1945,94.0,87.3696130613402,3.6931885342930957,64.8949776485753,93.78921458023223,87.39771641718083,3.621961698761874
