val_SEP_CEN_SS,val_Bias_CEN_SS,val_SEPC_CEN_SS,val_R2_CEN_SS,val_Slope_CEN_SS,val_N_CEN_SS,val_Min_True_CEN_SS,val_Max_True_CEN_SS,val_Avg_True_CEN_SS,val_Std_True_CEN_SS,val_Min_Pred_CEN_SS,val_Max_Pred_CEN_SS,val_Avg_Pred_CEN_SS,val_Std_Pred_CEN_SS,train_SEP_CEN_SS,train_Bias_CEN_SS,train_SEPC_CEN_SS,train_R2_CEN_SS,train_Slope_CEN_SS,train_N_CEN_SS,train_Min_True_CEN_SS,train_Max_True_CEN_SS,train_Avg_True_CEN_SS,train_Std_True_CEN_SS,train_Min_Pred_CEN_SS,train_Max_Pred_CEN_SS,train_Avg_Pred_CEN_SS,train_Std_Pred_CEN_SS
0.13305393075311217,-0.05124347813710049,0.13038196838483015,-0.01654165354266013,0.035363694361053064,58,0.0,2.9555556666666662,2.5764835876767544,0.3586531885702622,2.3516147572569075,2.8552016008909327,2.6277270658138545,0.0927346049970064,0.009869404177139995,-0.0031978063717897987,0.009859121400628583,0.6783272977242698,0.6004887182228217,181,2.237898289,3.188241943,2.6626475446795577,0.17467684084234222,2.3209773298550616,3.0883669067178197,2.6658453510513476,0.12624133396619452
