val_SEP_SS,val_Bias_SS,val_SEPC_SS,val_R2_SS,val_Slope_SS,val_N_SS,val_Min_True_SS,val_Max_True_SS,val_Avg_True_SS,val_Std_True_SS,val_Min_Pred_SS,val_Max_Pred_SS,val_Avg_Pred_SS,val_Std_Pred_SS,train_SEP_SS,train_Bias_SS,train_SEPC_SS,train_R2_SS,train_Slope_SS,train_N_SS,train_Min_True_SS,train_Max_True_SS,train_Avg_True_SS,train_Std_True_SS,train_Min_Pred_SS,train_Max_Pred_SS,train_Avg_Pred_SS,train_Std_Pred_SS
0.4294065924148897,0.18200335250462346,0.3957002278757759,0.8615047361441757,0.7878299381755127,58,82.1999969,91.6999969,88.5972414362069,1.7455822770004559,83.90592655634242,91.37756874405437,88.41523808370226,1.4638806459719538,0.3976867121297118,-0.13159222707255022,0.3803020226509402,0.9106594459399564,0.9021901264031675,255,80.4000015,91.4000015,87.6088173682353,2.1056829831392614,80.49981863717872,91.4561515258908,87.74040959530784,1.9862912447799792
