val_SEP_PG_SS,val_Bias_PG_SS,val_SEPC_PG_SS,val_R2_PG_SS,val_Slope_PG_SS,val_N_PG_SS,val_Min_True_PG_SS,val_Max_True_PG_SS,val_Avg_True_PG_SS,val_Std_True_PG_SS,val_Min_Pred_PG_SS,val_Max_Pred_PG_SS,val_Avg_Pred_PG_SS,val_Std_Pred_PG_SS,train_SEP_PG_SS,train_Bias_PG_SS,train_SEPC_PG_SS,train_R2_PG_SS,train_Slope_PG_SS,train_N_PG_SS,train_Min_True_PG_SS,train_Max_True_PG_SS,train_Avg_True_PG_SS,train_Std_True_PG_SS,train_Min_Pred_PG_SS,train_Max_Pred_PG_SS,train_Avg_Pred_PG_SS,train_Std_Pred_PG_SS
16.434416680261062,-1.0005041993833843,15.415846471961773,0.07438812955634966,0.1548369765863153,58,0.0,18.588888333333333,12.348310023298701,4.177208184372838,10.296077006061706,16.43716603272161,13.348814222682085,1.7619618989803132,0.889832739374737,0.07878522458595322,0.8836002926122367,0.792201710288302,0.7668429303319212,246,9.197324733,21.15064859,13.53427671219512,2.065136176151554,9.799723352587764,19.75613809161479,13.455491487609168,1.776531781174716
