val_SEP_FG_SS,val_Bias_FG_SS,val_SEPC_FG_SS,val_R2_FG_SS,val_Slope_FG_SS,val_N_FG_SS,val_Min_True_FG_SS,val_Max_True_FG_SS,val_Avg_True_FG_SS,val_Std_True_FG_SS,val_Min_Pred_FG_SS,val_Max_Pred_FG_SS,val_Avg_Pred_FG_SS,val_Std_Pred_FG_SS,train_SEP_FG_SS,train_Bias_FG_SS,train_SEPC_FG_SS,train_R2_FG_SS,train_Slope_FG_SS,train_N_FG_SS,train_Min_True_FG_SS,train_Max_True_FG_SS,train_Avg_True_FG_SS,train_Std_True_FG_SS,train_Min_Pred_FG_SS,train_Max_Pred_FG_SS,train_Avg_Pred_FG_SS,train_Std_Pred_FG_SS
0.1568160375010222,-0.0038550227129480696,0.15680091557809578,0.009477211884399428,0.08206845413733399,58,0.0,3.3,2.4134130718530677,0.39444497992286126,1.98828900409559,2.7892091853173455,2.4172680945660154,0.15507466774023293,0.015597761021656147,0.01623717481631154,0.015331580119429002,0.7762896051359176,0.7077039102787829,105,1.459498884,3.012720375,2.4199516069142857,0.2627907467299568,1.7243139178579638,2.897381193063837,2.403714432097974,0.2094593135104277
