val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
0.018512606233359333,21.9753464493645,-0.04985435528023668,0.015880946155280205,0.9189148560061717,0.8489933062341976,18,11.101418368750238,13.10219088341596,11.966796890513661,0.4643563019029283,11.09159741244491,13.097733338294661,12.0166512457939,0.40682093565873617,0.017208384269747246,32.47781286687386,0.005162380020600803,0.01718138799619901,0.947049717294127,0.9603722673565701,78,11.20044026,13.8985137,12.312083084615384,0.5664139845377268,10.994257069458557,13.860403507616722,12.306920704594784,0.5588906840541068
