val_SEP_PG_SS,val_Bias_PG_SS,val_SEPC_PG_SS,val_R2_PG_SS,val_Slope_PG_SS,val_N_PG_SS,val_Min_True_PG_SS,val_Max_True_PG_SS,val_Avg_True_PG_SS,val_Std_True_PG_SS,val_Min_Pred_PG_SS,val_Max_Pred_PG_SS,val_Avg_Pred_PG_SS,val_Std_Pred_PG_SS,train_SEP_PG_SS,train_Bias_PG_SS,train_SEPC_PG_SS,train_R2_PG_SS,train_Slope_PG_SS,train_N_PG_SS,train_Min_True_PG_SS,train_Max_True_PG_SS,train_Avg_True_PG_SS,train_Std_True_PG_SS,train_Min_Pred_PG_SS,train_Max_Pred_PG_SS,train_Avg_Pred_PG_SS,train_Std_Pred_PG_SS
248.23205042820953,-6.16985816115994,207.78570384132567,0.03023578234911717,0.10862941216213692,17,0.0,47.4,33.0911766,15.521417476725174,35.95093526327523,45.94648830456843,39.26103476115994,2.643746263511059,4.009234036427717,0.1629529059609574,3.9822225653224397,0.6500626466714461,0.6987956662163451,59,34.12,55.82,40.43813559322034,3.35601230002002,35.25002048500379,52.57491490814721,40.27518268725938,2.8970202458703134
