val_SEP_CEN_SS,val_Bias_CEN_SS,val_SEPC_CEN_SS,val_R2_CEN_SS,val_Slope_CEN_SS,val_N_CEN_SS,val_Min_True_CEN_SS,val_Max_True_CEN_SS,val_Avg_True_CEN_SS,val_Std_True_CEN_SS,val_Min_Pred_CEN_SS,val_Max_Pred_CEN_SS,val_Avg_Pred_CEN_SS,val_Std_Pred_CEN_SS,train_SEP_CEN_SS,train_Bias_CEN_SS,train_SEPC_CEN_SS,train_R2_CEN_SS,train_Slope_CEN_SS,train_N_CEN_SS,train_Min_True_CEN_SS,train_Max_True_CEN_SS,train_Avg_True_CEN_SS,train_Std_True_CEN_SS,train_Min_Pred_CEN_SS,train_Max_Pred_CEN_SS,train_Avg_Pred_CEN_SS,train_Std_Pred_CEN_SS
4.866669705041997,-0.9096821209171115,3.9874280463559786,-0.08243602046132681,0.062130234379779124,17,0.0,5.87,4.417058794117647,2.05707605441824,5.050252586562735,5.860197271568981,5.326740915034758,0.21708852163193199,0.08176282000404497,0.03640612789228285,0.08041374588900518,0.8108240168894695,0.7359946872165822,57,4.4,7.99,5.680526315789475,0.6516306699421334,4.739799100108334,7.1113747684096795,5.64412018789719,0.5286022140764776
