val_SEP_NDF_SS,val_Bias_NDF_SS,val_SEPC_NDF_SS,val_R2_NDF_SS,val_Slope_NDF_SS,val_N_NDF_SS,val_Min_True_NDF_SS,val_Max_True_NDF_SS,val_Avg_True_NDF_SS,val_Std_True_NDF_SS,val_Min_Pred_NDF_SS,val_Max_Pred_NDF_SS,val_Avg_Pred_NDF_SS,val_Std_Pred_NDF_SS,train_SEP_NDF_SS,train_Bias_NDF_SS,train_SEPC_NDF_SS,train_R2_NDF_SS,train_Slope_NDF_SS,train_N_NDF_SS,train_Min_True_NDF_SS,train_Max_True_NDF_SS,train_Avg_True_NDF_SS,train_Std_True_NDF_SS,train_Min_Pred_NDF_SS,train_Max_Pred_NDF_SS,train_Avg_Pred_NDF_SS,train_Std_Pred_NDF_SS
15.82152236952018,-1.5525194507973017,13.260560934097228,0.1883542252842293,0.6942949279480687,17,0.0,12.54,1.9735294294117647,4.283279349264291,-0.20488003789901388,10.870323459594449,3.5260488802090664,4.428293658766654,1.4087484906037144,0.24499800134326988,1.3437224682196682,-0.80262714360153,0.591429695967793,13,9.17,12.25,10.288461538461538,0.8493422446344642,8.3474093229858,12.551503564017068,10.043463537118269,1.1714395933001251
