val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.0877179151568293,9.130549174754519,0.04089018398851086,0.08600790784779198,0.8950543957778295,0.8409927672377248,45,70.5999985,75.0400009,73.06263650153409,0.9040284659072556,70.89148,74.52958,73.02175,0.80091274,0.11277963856316618,10.69521522134926,-0.011629199404472311,0.11264360941724977,0.9385498425642613,0.8680017524907786,172,67.61510589357562,75.6999969,72.16147027406086,1.3507895152571678,67.9181,75.08606,72.1731,1.2062025
