val_SEP_NDF_SS,val_Bias_NDF_SS,val_SEPC_NDF_SS,val_R2_NDF_SS,val_Slope_NDF_SS,val_N_NDF_SS,val_Min_True_NDF_SS,val_Max_True_NDF_SS,val_Avg_True_NDF_SS,val_Std_True_NDF_SS,val_Min_Pred_NDF_SS,val_Max_Pred_NDF_SS,val_Avg_Pred_NDF_SS,val_Std_Pred_NDF_SS,train_SEP_NDF_SS,train_Bias_NDF_SS,train_SEPC_NDF_SS,train_R2_NDF_SS,train_Slope_NDF_SS,train_N_NDF_SS,train_Min_True_NDF_SS,train_Max_True_NDF_SS,train_Avg_True_NDF_SS,train_Std_True_NDF_SS,train_Min_Pred_NDF_SS,train_Max_Pred_NDF_SS,train_Avg_Pred_NDF_SS,train_Std_Pred_NDF_SS
2.8231789357627437,0.2695361213211541,2.750069406707051,0.9114077218130225,0.8155144660724942,159,27.1499996,62.7599983,41.9632772899371,5.627315292314144,29.140245,59.462833,41.69374,4.7660637,3.3491422503684274,-0.11262643808315859,3.3364230664800973,0.8818190452527875,0.798694575108894,369,30.2199993,68.5161972,41.66862739728997,5.3162301749047,32.010532,63.019676,41.781254,4.4956617
