val_SEP_EE_SS,val_Bias_EE_SS,val_SEPC_EE_SS,val_R2_EE_SS,val_Slope_EE_SS,val_N_EE_SS,val_Min_True_EE_SS,val_Max_True_EE_SS,val_Avg_True_EE_SS,val_Std_True_EE_SS,val_Min_Pred_EE_SS,val_Max_Pred_EE_SS,val_Avg_Pred_EE_SS,val_Std_Pred_EE_SS,train_SEP_EE_SS,train_Bias_EE_SS,train_SEPC_EE_SS,train_R2_EE_SS,train_Slope_EE_SS,train_N_EE_SS,train_Min_True_EE_SS,train_Max_True_EE_SS,train_Avg_True_EE_SS,train_Std_True_EE_SS,train_Min_Pred_EE_SS,train_Max_Pred_EE_SS,train_Avg_Pred_EE_SS,train_Std_Pred_EE_SS
0.10528499076318942,-0.01639474365386016,0.10501452322109192,0.4984162689097831,0.3199167121455917,161,1.9423,4.0999999,3.0136857080745343,0.4567289749235897,2.7124658,3.4374528,3.0300806,0.17097081,0.09645212119146737,0.011318031789796857,0.09632368266211828,0.4550598171330308,0.2973590030461259,377,2.0861001,4.1999998,3.0509679066312994,0.4201503429453294,2.6810703,3.4701679,3.03965,0.1566054
