val_SEP_ADF_SS,val_Bias_ADF_SS,val_SEPC_ADF_SS,val_R2_ADF_SS,val_Slope_ADF_SS,val_N_ADF_SS,val_Min_True_ADF_SS,val_Max_True_ADF_SS,val_Avg_True_ADF_SS,val_Std_True_ADF_SS,val_Min_Pred_ADF_SS,val_Max_Pred_ADF_SS,val_Avg_Pred_ADF_SS,val_Std_Pred_ADF_SS,train_SEP_ADF_SS,train_Bias_ADF_SS,train_SEPC_ADF_SS,train_R2_ADF_SS,train_Slope_ADF_SS,train_N_ADF_SS,train_Min_True_ADF_SS,train_Max_True_ADF_SS,train_Avg_True_ADF_SS,train_Std_True_ADF_SS,train_Min_Pred_ADF_SS,train_Max_Pred_ADF_SS,train_Avg_Pred_ADF_SS,train_Std_Pred_ADF_SS
3.065316308284845,0.2677296875295698,2.9931891277902594,0.7402366814032226,0.5830466816008291,161,15.1899996,40.0200005,23.708706239130436,3.424489107944019,19.087837,30.12954,23.440977,2.2186472,2.6766749931202813,-0.06722140981128003,2.672144257316411,0.7370588198539991,0.6038477559851002,377,14.7054005,38.2686005,23.566264202122017,3.186337422370283,18.830753,30.502384,23.633486,2.1848881
