val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.017150112050830307,60.55963336165275,0.0134673340465029,0.016967533837268078,0.9840010422161299,0.9985872815542581,151,1.41,5.87,2.650385781711534,1.0319170556725288,1.3607553,5.780518,2.6369185,1.0386045,0.03380275815871764,36.49167650544171,-0.0023091925815308828,0.033797416039947126,0.9792607568709873,0.9572550657954814,548,1.0206505642232893,7.99,2.6015864244284184,1.2755074559092068,1.1846861,6.6976523,2.6038957,1.2335193
