val_SEP_Crude Fat,val_Bias_Crude Fat,val_SEPC_Crude Fat,val_R2_Crude Fat,val_Slope_Crude Fat,val_N_Crude Fat,val_Min_True_Crude Fat,val_Max_True_Crude Fat,val_Avg_True_Crude Fat,val_Std_True_Crude Fat,val_Min_Pred_Crude Fat,val_Max_Pred_Crude Fat,val_Avg_Pred_Crude Fat,val_Std_Pred_Crude Fat,train_SEP_Crude Fat,train_Bias_Crude Fat,train_SEPC_Crude Fat,train_R2_Crude Fat,train_Slope_Crude Fat,train_N_Crude Fat,train_Min_True_Crude Fat,train_Max_True_Crude Fat,train_Avg_True_Crude Fat,train_Std_True_Crude Fat,train_Min_Pred_Crude Fat,train_Max_Pred_Crude Fat,train_Avg_Pred_Crude Fat,train_Std_Pred_Crude Fat
0.070358944365811,0.005107345654586842,0.07033270503718364,0.9996819557136903,0.9989202283772487,170,1.2670724405783829,52.27,9.072825252417381,14.829781427990271,1.420194988537503,51.75735491128338,9.067717906762793,14.816119742179612,0.1909966969849751,0.0035019471147961652,0.1909844156549393,0.9992084496093302,0.9994541648650983,694,1.085695629,52.39,10.06024288795905,15.522459189120184,1.138259751270276,51.61194923745988,10.056740940844254,15.520129319950863
