val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.12393291685290186,0.32124912408735,-0.06685303069470845,0.11722892528330042,0.1841155852047316,0.12195127288386323,3,8.1899996,8.8699999,8.419999766666667,0.31822433491697133,8.449054414205834,8.54189219997412,8.486852797361374,0.039813340984585104,0.528553684286256,0.12055261976713308,0.040465615084233776,0.5267902593587149,-0.058899352091436485,-0.023303487007122505,14,7.36,10.24,8.569999999999999,0.6808083430746129,8.439999997727183,8.620814054815902,8.529534384915765,0.06371853132827833
