val_SEP_Crude Fat,val_std_SEP_Crude Fat,val_Bias_Crude Fat,val_SEPC_Crude Fat,val_R2_Crude Fat,val_Slope_Crude Fat,val_N_Crude Fat,val_Min_True_Crude Fat,val_Max_True_Crude Fat,val_Avg_True_Crude Fat,val_Std_True_Crude Fat,val_Min_Pred_Crude Fat,val_Max_Pred_Crude Fat,val_Avg_Pred_Crude Fat,val_Std_Pred_Crude Fat,train_SEP_Crude Fat,train_std_SEP_Crude Fat,train_Bias_Crude Fat,train_SEPC_Crude Fat,train_R2_Crude Fat,train_Slope_Crude Fat,train_N_Crude Fat,train_Min_True_Crude Fat,train_Max_True_Crude Fat,train_Avg_True_Crude Fat,train_Std_True_Crude Fat,train_Min_Pred_Crude Fat,train_Max_Pred_Crude Fat,train_Avg_Pred_Crude Fat,train_Std_Pred_Crude Fat
0.0768381028241176,192.79846198670944,0.0031216793863091865,0.07682830027990188,0.9996526679046374,0.9987808068287645,170,1.2670724405783829,52.27,9.07282525241738,14.829781427990271,1.4223890885072095,51.820088477503376,9.069703573031068,14.814268046466509,0.19950305071384156,77.796555786698,0.006888732804392907,0.19945552759707774,0.9991731966037884,0.9994701643893165,694,1.085695629,52.39,10.06024288795905,15.522459189120186,1.1855614905752994,51.631847070628,10.053354155154658,15.520650214475813
