val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.22648822136636546,10.51856317491447,0.002952484252591928,0.22647945410446418,0.9635734799093799,0.9408109759724785,175,79.2945,93.3,87.9790713022857,2.4863918202576327,78.26998571024357,93.1499034582282,87.97611881803313,2.3823306648161284,0.300722271923016,12.097115108690566,-0.024404836575002708,0.3001259073637334,0.9779807451592641,0.9741463715005012,776,64.1945,94.0,87.3696130613402,3.6931885342930957,65.36183769932478,93.81574752936359,87.3940178979152,3.6378719391996697
