val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
2.041863584493439,1.772235635007981,-0.3148056017886732,1.9410523526290566,0.8874390371549039,0.8136549227575832,59,5.885231011581906,21.6,13.647484189638389,4.222867483385436,10.165251021415964,19.37501719026144,13.962289791427063,3.6186634062644027,0.5063005455628035,6.938952568500033,0.06013979487419651,0.5026718922912683,0.9629014135331896,0.9352590036469269,306,6.948965354203949,24.1,12.270295135391565,3.688202202959863,6.817476650777023,24.000281712160046,12.210155340517371,3.513195471065983
