val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.11500994384290415,14.460907709454943,-0.05385821812699071,0.11204617732091975,0.9611130389650896,0.9588513997016783,47,2.3946786854047,8.8699999,5.303124819847146,1.701357892532971,2.91050650021408,8.543220701741085,5.356983037974137,1.6631481835818327,0.48632917153314664,4.545944252647393,-0.07446586221450745,0.48075285428748565,0.9180968997592369,0.8734051208660089,179,1.295215916,12.7799997,5.449479060619269,2.4299563672373794,2.5755689916165987,12.496693452098285,5.523944922833773,2.210825302225876
