val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.10459445334973742,8.018843765438355,-0.030092929731446817,0.10364120659203027,0.9044821939019412,0.7907901575552082,20,89.4,93.3,91.28499991999999,1.019938441083865,90.23094,92.99204,91.315094,0.8387266,0.06608173204222818,13.70501445014424,0.0058570339401725095,0.0660470622504755,0.9291113214105237,0.9091881708538255,95,89.8000031,94.0,92.38105258736842,0.9604049560146157,90.23094,93.57498,92.3752,0.9056511
