val_SEP_ADF_SS,val_Bias_ADF_SS,val_SEPC_ADF_SS,val_R2_ADF_SS,val_Slope_ADF_SS,val_N_ADF_SS,val_Min_True_ADF_SS,val_Max_True_ADF_SS,val_Avg_True_ADF_SS,val_Std_True_ADF_SS,val_Min_Pred_ADF_SS,val_Max_Pred_ADF_SS,val_Avg_Pred_ADF_SS,val_Std_Pred_ADF_SS,train_SEP_ADF_SS,train_Bias_ADF_SS,train_SEPC_ADF_SS,train_R2_ADF_SS,train_Slope_ADF_SS,train_N_ADF_SS,train_Min_True_ADF_SS,train_Max_True_ADF_SS,train_Avg_True_ADF_SS,train_Std_True_ADF_SS,train_Min_Pred_ADF_SS,train_Max_Pred_ADF_SS,train_Avg_Pred_ADF_SS,train_Std_Pred_ADF_SS
0.00010313443706617984,-0.0023780234964658753,9.71818099611864e-05,0.0,,20,0,0,0.0,0.0,-0.010383886669269593,0.01055085970269376,0.0023780234964658753,0.00960847123444344,0.00011400015447484746,0.004995904361831061,8.547551402620446e-05,0.9999428038047715,1.0032730556309397,8,9.3100004,12.7799997,11.3100000625,1.320605727497842,9.299745358857372,12.789713773998042,11.305004158138168,1.3249493172422535
