val_SEP_NDF_SS,val_Bias_NDF_SS,val_SEPC_NDF_SS,val_R2_NDF_SS,val_Slope_NDF_SS,val_N_NDF_SS,val_Min_True_NDF_SS,val_Max_True_NDF_SS,val_Avg_True_NDF_SS,val_Std_True_NDF_SS,val_Min_Pred_NDF_SS,val_Max_Pred_NDF_SS,val_Avg_Pred_NDF_SS,val_Std_Pred_NDF_SS,train_SEP_NDF_SS,train_Bias_NDF_SS,train_SEPC_NDF_SS,train_R2_NDF_SS,train_Slope_NDF_SS,train_N_NDF_SS,train_Min_True_NDF_SS,train_Max_True_NDF_SS,train_Avg_True_NDF_SS,train_Std_True_NDF_SS,train_Min_Pred_NDF_SS,train_Max_Pred_NDF_SS,train_Avg_Pred_NDF_SS,train_Std_Pred_NDF_SS
0.0007050641975639569,0.002064899388553787,0.0007005759770535888,0.0,,20,0,0,0.0,0.0,-0.10663041383807847,0.01786617568117066,-0.002064899388553787,0.025798201065208196,0.00011726700420102908,0.0024670992525013258,0.0001103109142333804,0.9999094631604423,1.005141613775476,8,12.3900003,15.4099998,14.231249912500001,1.0645823868864357,12.38021884357919,15.399648311931696,14.228782813247498,1.0700871595278667
