val_SEP_EE_SS,val_Bias_EE_SS,val_SEPC_EE_SS,val_R2_EE_SS,val_Slope_EE_SS,val_N_EE_SS,val_Min_True_EE_SS,val_Max_True_EE_SS,val_Avg_True_EE_SS,val_Std_True_EE_SS,val_Min_Pred_EE_SS,val_Max_Pred_EE_SS,val_Avg_Pred_EE_SS,val_Std_Pred_EE_SS,train_SEP_EE_SS,train_Bias_EE_SS,train_SEPC_EE_SS,train_R2_EE_SS,train_Slope_EE_SS,train_N_EE_SS,train_Min_True_EE_SS,train_Max_True_EE_SS,train_Avg_True_EE_SS,train_Std_True_EE_SS,train_Min_Pred_EE_SS,train_Max_Pred_EE_SS,train_Avg_Pred_EE_SS,train_Std_Pred_EE_SS
265.2123788755935,-4.863766730799371,240.31108749492955,-0.15897861034194993,-0.02245655881441571,20,0.0,52.27,43.987499885,14.744192341838367,46.50035380446335,50.409827059324364,48.85126661579936,1.067992705533742,0.3843119366415158,0.0009445693473117914,0.38431103393366095,0.8888404532498991,0.8757888903233649,86,42.2000008,52.39,48.25465114418605,1.8485397356563622,42.29980817820083,51.825000858533706,48.253706574838745,1.7169910016129746
