val_SEP_SS,val_Bias_SS,val_SEPC_SS,val_R2_SS,val_Slope_SS,val_N_SS,val_Min_True_SS,val_Max_True_SS,val_Avg_True_SS,val_Std_True_SS,val_Min_Pred_SS,val_Max_Pred_SS,val_Avg_Pred_SS,val_Std_Pred_SS,train_SEP_SS,train_Bias_SS,train_SEPC_SS,train_R2_SS,train_Slope_SS,train_N_SS,train_Min_True_SS,train_Max_True_SS,train_Avg_True_SS,train_Std_True_SS,train_Min_Pred_SS,train_Max_Pred_SS,train_Avg_Pred_SS,train_Std_Pred_SS
0.16283023696801308,-0.0911828848706712,0.1540783227644993,0.8513000785079328,0.7256187346356324,20,89.4,93.3,91.28499991999999,1.019938441083865,90.14671884895478,92.81323443994332,91.37618280487067,0.7847198257208914,0.13531270427812223,0.05002235961906305,0.13278384827943507,0.8548443192058737,0.8579706995153743,95,89.8000031,94.0,92.38105258736842,0.9604049560146157,90.16583723027611,93.81618050475183,92.3310302277494,0.8898058720212358
