val_SEP_PG_SS,val_Bias_PG_SS,val_SEPC_PG_SS,val_R2_PG_SS,val_Slope_PG_SS,val_N_PG_SS,val_Min_True_PG_SS,val_Max_True_PG_SS,val_Avg_True_PG_SS,val_Std_True_PG_SS,val_Min_Pred_PG_SS,val_Max_Pred_PG_SS,val_Avg_Pred_PG_SS,val_Std_Pred_PG_SS,train_SEP_PG_SS,train_Bias_PG_SS,train_SEPC_PG_SS,train_R2_PG_SS,train_Slope_PG_SS,train_N_PG_SS,train_Min_True_PG_SS,train_Max_True_PG_SS,train_Avg_True_PG_SS,train_Std_True_PG_SS,train_Min_Pred_PG_SS,train_Max_Pred_PG_SS,train_Avg_Pred_PG_SS,train_Std_Pred_PG_SS
16.73389445542209,-1.1156149476071286,15.467462714074399,0.05752107616369495,0.15404709125726074,58,0.0,18.588888333333333,12.348310023298701,4.177208184372838,10.688346729975645,17.467583239999463,13.46392497090583,1.768522127196536,0.7643964362746674,0.111241950564497,0.7519711554375778,0.821494236960526,0.7544571181146545,246,9.197324733,21.15064859,13.53427671219512,2.065136176151554,9.709304334023997,17.920896166038958,13.423034761630625,1.708603347102926
