1	0.215551688	0.215669093	0.219226915	0.229891049	0.251047133	0.278156266	0.305505596	0.326504313	0.34177487	0.353859859	0.359332253	0.356867512	0.343232637	0.324632036	0.310319888	0.300264715	0.294165472	0.291695827	0.289670425	0.287311214	0.28703036	0.290112279	0.298090171	0.311755208	0.329603624	0.350956291	0.373188665	0.393078467	0.415361041	0.444145671	0.480893718	0.522834752	0.560936013	0.589880585	0.609078261	0.620699864	0.627566928	0.63163899	0.632463653	0.630180416	0.625034001	0.618070065	0.610715559	0.604277677	0.598488572	0.59308181	0.588918191	0.58509511	0.580382932	0.573780826	0.564586563	0.554055919	0.544129781	0.536346307	0.529941769	0.525654123	0.524493031	0.526883156	0.531574794	0.533742077	0.528810077	0.51416894	0.491104835	0.466395777	0.439765159	0.414107967	0.391173954	0.371190356	0.353537899	0.339056768	0.326620407
6	0.211086925	0.211304656	0.215075606	0.225926083	0.247256479	0.274530232	0.301949616	0.323026411	0.338446676	0.350666622	0.356109018	0.353685596	0.339996574	0.321392383	0.307115347	0.296830557	0.290699275	0.288290252	0.286276632	0.283952791	0.28371863	0.286949222	0.295009181	0.308631144	0.326671128	0.348223081	0.370490083	0.390506755	0.413061766	0.442033762	0.478834984	0.520931302	0.559206551	0.588195937	0.607253651	0.61865414	0.625421702	0.629433208	0.630351362	0.62801016	0.622675737	0.615554037	0.608081504	0.60164954	0.595928097	0.590578691	0.586294244	0.582448644	0.577747613	0.571114456	0.561756463	0.551253671	0.541474688	0.533597097	0.5270985	0.522771042	0.521813985	0.524346295	0.529094524	0.531225344	0.526115148	0.511081083	0.487790573	0.462124611	0.435589661	0.409953461	0.386602367	0.366219287	0.34920143	0.335028535	0.322460121
11	0.208391053	0.208650331	0.212506877	0.22350656	0.245049133	0.272324763	0.299663828	0.320804758	0.336389197	0.348540364	0.353997241	0.351551862	0.33781249	0.319177675	0.304829137	0.294503637	0.288338645	0.285945582	0.283900647	0.281528499	0.281289982	0.284586086	0.292725404	0.306372328	0.324603949	0.346169112	0.368656964	0.388784547	0.411423685	0.440555544	0.47749654	0.519561334	0.557837575	0.586848172	0.605690477	0.616939044	0.623636378	0.62756592	0.628389446	0.625985089	0.620525625	0.613330173	0.605907334	0.59951931	0.593803876	0.588424436	0.584152984	0.580258721	0.575500512	0.56882669	0.559426856	0.548988715	0.53935642	0.531545712	0.52494359	0.520585006	0.519695462	0.522353329	0.527135208	0.52923379	0.524147105	0.509302105	0.485862123	0.46026245	0.433411079	0.407952268	0.384546216	0.363847143	0.346488206	0.331593276	0.320086411
16	0.208056855	0.208452256	0.212420342	0.223363202	0.244922538	0.272203133	0.299398105	0.320513262	0.335999678	0.34819524	0.353673453	0.351340391	0.337572619	0.318930628	0.304585746	0.29449864	0.288414605	0.285783763	0.283749011	0.281326821	0.281148963	0.284601728	0.292696372	0.306296055	0.324456532	0.346125681	0.368684847	0.388845225	0.41126146	0.440337423	0.477275055	0.519290423	0.557263034	0.586071012	0.604728482	0.615767739	0.622225057	0.626140539	0.626769301	0.624373844	0.618997874	0.611908604	0.604414848	0.59797517	0.592241336	0.586850519	0.582492469	0.578428406	0.573666347	0.567183593	0.557825381	0.547568292	0.538004491	0.530083411	0.523576219	0.519251277	0.51841377	0.520926338	0.525559488	0.527679478	0.522624944	0.507957114	0.484523469	0.459333734	0.432745773	0.406773908	0.383805546	0.363207963	0.345362014	0.331006583	0.318189373
21	0.206252472	0.206624739	0.210601591	0.221667938	0.243180787	0.270399184	0.297474976	0.318476488	0.334012446	0.34620591	0.351558948	0.349238055	0.335593502	0.316996924	0.302654598	0.292624098	0.286610827	0.283918537	0.281911931	0.2794825	0.279413136	0.2828587	0.290864701	0.304524137	0.322776034	0.344437437	0.366806157	0.386847489	0.409190061	0.438253321	0.47512924	0.517014008	0.554753873	0.58355079	0.602348739	0.613384239	0.619836299	0.623593103	0.624039267	0.621680724	0.616515833	0.609351008	0.601757156	0.595413965	0.589611606	0.584209864	0.580013977	0.575986686	0.571185619	0.564676407	0.555355888	0.545255293	0.535545584	0.527547495	0.521286152	0.516960758	0.516003705	0.518480176	0.523267876	0.525608814	0.520461578	0.505444482	0.482410058	0.456903065	0.430382692	0.404698515	0.381354881	0.360963681	0.343534579	0.329613097	0.317801627
26	0.206220033	0.206619128	0.210489347	0.221627265	0.243213565	0.270618568	0.297696233	0.318736852	0.334273521	0.346488355	0.351834921	0.349486139	0.335871312	0.317161785	0.302747558	0.292717658	0.286815709	0.284196216	0.282087577	0.279737493	0.279642854	0.283070089	0.291160013	0.304840821	0.323184484	0.344821111	0.36723195	0.387292975	0.409681479	0.438653879	0.475451689	0.51739742	0.555135009	0.583960513	0.602778573	0.613818349	0.620287153	0.623906109	0.624302273	0.621964975	0.616716231	0.609567035	0.602121447	0.59586534	0.590020384	0.584503486	0.580309171	0.576289751	0.571500248	0.564933359	0.555640761	0.545447873	0.535777789	0.52778372	0.52156966	0.517203769	0.516157045	0.518642478	0.523489363	0.525774382	0.520560656	0.505275015	0.482289824	0.456709143	0.430013101	0.404456552	0.38101777	0.360490909	0.3430935	0.328884183	0.316829994
31	0.20582007	0.206207076	0.210025516	0.221145236	0.242700406	0.270080353	0.297141297	0.318131048	0.333677765	0.345958937	0.351381148	0.349025167	0.335372035	0.316569734	0.30199442	0.291954457	0.28617388	0.283562193	0.281450499	0.279094956	0.278982017	0.282516699	0.290565292	0.304171755	0.322617651	0.344195062	0.366427329	0.386543381	0.409113972	0.438213199	0.475164323	0.517171842	0.555112716	0.584142284	0.603020932	0.614114721	0.620671839	0.624136923	0.624490078	0.622172871	0.616852871	0.609596792	0.602205295	0.596095939	0.590266971	0.584658842	0.580388939	0.576473366	0.571731728	0.565089651	0.555687932	0.545523046	0.535722841	0.527599596	0.521371625	0.51700658	0.51598595	0.518612281	0.523694499	0.526089167	0.520938517	0.505832103	0.482478947	0.45725558	0.430543472	0.404713281	0.381367012	0.360710377	0.343402494	0.329241302	0.317187616
36	0.206524308	0.206954569	0.210755249	0.221861946	0.243410638	0.270758296	0.297800994	0.318777182	0.334266037	0.346513495	0.351996113	0.349565009	0.335852892	0.317002203	0.302504014	0.292555274	0.286784415	0.284266846	0.282153903	0.279723025	0.279633685	0.28313697	0.291129093	0.304735821	0.323133507	0.344748735	0.367072584	0.387132399	0.409689018	0.438689202	0.475535707	0.517482145	0.555306859	0.584245543	0.603041332	0.614115412	0.620737973	0.624201574	0.624463373	0.622131591	0.616822407	0.60960706	0.602238825	0.596161594	0.590388741	0.584727107	0.580498819	0.576605057	0.571934039	0.565306493	0.555910576	0.545724947	0.535982968	0.527883299	0.521567385	0.517154644	0.516194763	0.518981862	0.524066411	0.526389907	0.521228166	0.506083162	0.482962817	0.457708446	0.431010233	0.405077656	0.381843827	0.361405352	0.344417497	0.329617017	0.316782496
41	0.205638634	0.206074985	0.209988363	0.221099426	0.242626591	0.270013054	0.297151048	0.318002291	0.333429466	0.345715575	0.351177526	0.348720868	0.335021233	0.316146358	0.301734679	0.291742073	0.285976347	0.283516006	0.281378357	0.279008089	0.278855262	0.282320007	0.290318974	0.303942346	0.322389089	0.343912995	0.366206866	0.386311357	0.408904793	0.437893205	0.474626975	0.51651824	0.554192102	0.583063562	0.601752481	0.612679643	0.61932217	0.622632386	0.622780005	0.620513934	0.615173401	0.607916112	0.600670285	0.594641407	0.588843754	0.583181932	0.579015448	0.575238247	0.570578376	0.563884053	0.55444568	0.544305747	0.534628035	0.526445154	0.520077798	0.51563216	0.51472198	0.517579834	0.522646656	0.524947233	0.519745534	0.50451909	0.481499275	0.456233639	0.429720335	0.404161916	0.38067305	0.360210363	0.34274255	0.328107936	0.315651369
46	0.205047951	0.205479836	0.209379498	0.220587478	0.242185723	0.269634062	0.296750103	0.317630856	0.33300931	0.345217238	0.350716828	0.348327102	0.334637456	0.315661661	0.301214976	0.291308603	0.285648801	0.283263892	0.28115075	0.278744778	0.278545514	0.28198823	0.290000426	0.303551316	0.321964284	0.343506104	0.36571335	0.3857064	0.408248738	0.43712126	0.473668929	0.515224708	0.552704727	0.581415355	0.600055004	0.610902666	0.617474132	0.620773523	0.620917655	0.618627115	0.61332514	0.606147165	0.599002945	0.593045936	0.587330059	0.581759076	0.577591582	0.573849578	0.569362542	0.562622351	0.553276265	0.543186878	0.533555279	0.525498641	0.519032543	0.514583743	0.51373342	0.516681889	0.521785933	0.52398825	0.518511768	0.503275078	0.480123373	0.455009794	0.428329069	0.402542538	0.379289337	0.359090945	0.342255568	0.327132263	0.314899426
