1	0.191457206	0.192953083	0.198354914	0.21175065	0.235205082	0.262034984	0.287595376	0.306179155	0.321167087	0.332750298	0.33556918	0.330456427	0.314387232	0.296341013	0.283684688	0.275161341	0.270885429	0.269478996	0.26739575	0.265093546	0.265437959	0.269448686	0.278413232	0.292712871	0.310800415	0.33223769	0.353584069	0.37381522	0.396962582	0.426159844	0.463685609	0.506869293	0.544075572	0.57234034	0.591393817	0.603621481	0.610796829	0.615014253	0.616689023	0.615155725	0.610543972	0.6038263	0.597222973	0.592045447	0.587755087	0.584180277	0.580445677	0.577431771	0.572404832	0.565048194	0.556492208	0.547657133	0.539367595	0.531630341	0.525148397	0.522794704	0.522502087	0.525219949	0.531807167	0.535473357	0.527465641	0.508191906	0.481425996	0.452526532	0.424329618	0.400083868	0.377627647	0.357450418	0.341552218	0.328556467	0.316173097
6	0.192940715	0.194524063	0.200274946	0.213584476	0.236431989	0.263252354	0.28905441	0.307285168	0.322075415	0.333473787	0.336475068	0.33166454	0.315748521	0.297402068	0.285246956	0.277122136	0.272892461	0.271775459	0.269312581	0.267241608	0.267657886	0.271751415	0.280380564	0.294470452	0.312763879	0.334657679	0.355847794	0.375644644	0.398282931	0.427101998	0.464182067	0.506920736	0.54418558	0.572229075	0.590811916	0.60332231	0.61028275	0.613751351	0.614949341	0.61345953	0.609701294	0.603036774	0.596597219	0.590835374	0.587023034	0.583984187	0.58009677	0.576235686	0.571274995	0.564774665	0.556919132	0.547617603	0.538869716	0.530685142	0.523969388	0.522057569	0.522648139	0.526151779	0.532848289	0.536422494	0.528864769	0.509106755	0.481541058	0.452281697	0.424088624	0.399688186	0.377217523	0.357218536	0.341582462	0.328279221	0.315933136
11	0.184736653	0.185387457	0.190763845	0.204905615	0.228022485	0.255016011	0.281351804	0.299953643	0.314544461	0.326122647	0.329175486	0.324389042	0.308658283	0.289650866	0.276980009	0.269108218	0.264514588	0.263379678	0.261255423	0.259388119	0.25957084	0.263629595	0.272744842	0.287346186	0.305490833	0.327721333	0.349156846	0.369360957	0.393021438	0.422236556	0.459440643	0.502037785	0.539082951	0.567604096	0.58677944	0.59889265	0.604924055	0.608690878	0.610554984	0.609106901	0.604971398	0.597814648	0.591508733	0.585856649	0.581242468	0.578318288	0.573990303	0.570480936	0.565558672	0.559055	0.550681733	0.541621905	0.532814397	0.52462666	0.519079293	0.516285533	0.516744112	0.520454025	0.526922134	0.530477685	0.523233428	0.502934382	0.475299194	0.445880416	0.417872424	0.392985536	0.37035357	0.3507683	0.333136766	0.320921005	0.308723776
16	0.183970983	0.184842394	0.190345124	0.204476234	0.227406872	0.254397842	0.280908764	0.299479929	0.313746246	0.325245577	0.328467691	0.323865061	0.308203975	0.289027096	0.27633209	0.268396712	0.263592633	0.262609464	0.260575831	0.258641465	0.258681258	0.262977455	0.272438473	0.287059689	0.305028355	0.327122742	0.348893975	0.368927077	0.392625031	0.421641831	0.458602874	0.501067621	0.537962222	0.566534791	0.585372413	0.597214303	0.603192696	0.606884345	0.608777548	0.607209207	0.603075977	0.596253681	0.590056672	0.584333008	0.579287416	0.576245531	0.572067878	0.568774303	0.563891935	0.557245644	0.54879566	0.539831437	0.531158307	0.522932015	0.517483348	0.514460137	0.51463979	0.518389415	0.524662853	0.528373337	0.52100327	0.501059292	0.473772481	0.444355789	0.416591612	0.391465343	0.368561492	0.34839484	0.332746837	0.319738021	0.307418359
21	0.18274165	0.183736094	0.189122963	0.203153117	0.226225223	0.252939531	0.279152564	0.297645593	0.311839217	0.323275682	0.326471381	0.321824806	0.306534959	0.287204825	0.27481954	0.266872679	0.261912424	0.260833781	0.25915857	0.257244091	0.257178623	0.261531545	0.27104945	0.285440622	0.303257315	0.325221651	0.34679717	0.366753543	0.390240921	0.41895279	0.455724815	0.497840473	0.534616984	0.56298166	0.5816405	0.593512963	0.599527167	0.603541962	0.605216671	0.603064737	0.599414888	0.593019778	0.586910592	0.581496333	0.576007112	0.572590052	0.568418214	0.565434989	0.560729339	0.553946594	0.545677172	0.536585383	0.527977374	0.519757316	0.514145403	0.5110542	0.51102848	0.514927101	0.521310864	0.524984292	0.517567297	0.497840943	0.470612839	0.441654527	0.413867672	0.389502506	0.366396315	0.346616335	0.330216104	0.317241959	0.304844166
26	0.182649538	0.183770767	0.189153832	0.203388796	0.226363978	0.253190286	0.279385108	0.297644669	0.311799139	0.323271548	0.326522228	0.321854378	0.306508266	0.287437176	0.27484169	0.266729729	0.261800866	0.260598975	0.258922267	0.25710457	0.257098535	0.261480107	0.271017809	0.285286687	0.303177592	0.325183022	0.346653062	0.366704898	0.390129607	0.419101521	0.456009682	0.498139466	0.534673969	0.563041844	0.581678085	0.593488219	0.599663904	0.603566084	0.604848523	0.60238485	0.599100806	0.592907134	0.586823569	0.581641702	0.576090444	0.572350409	0.568154518	0.56534494	0.560604575	0.553841478	0.545497809	0.536187239	0.527588665	0.519529144	0.513633694	0.510370816	0.510420518	0.514492991	0.521176093	0.524501905	0.517104536	0.497618165	0.471020265	0.441469939	0.414250302	0.389380566	0.366849572	0.346779593	0.330382178	0.31768841	0.305604149
31	0.185486899	0.186780875	0.192186023	0.206461262	0.229351674	0.255981982	0.282095301	0.300334226	0.314569335	0.325950225	0.329248772	0.324437363	0.309029728	0.29063834	0.277910852	0.269703367	0.265116271	0.263912648	0.262213371	0.26053114	0.260740113	0.26506787	0.27424279	0.288366618	0.306212209	0.327917816	0.349117903	0.369152869	0.392421445	0.421100209	0.457675304	0.499562697	0.536058309	0.564273422	0.58320732	0.59524774	0.601651155	0.605636507	0.60653179	0.603954106	0.600966351	0.594964024	0.588914031	0.583950433	0.578448702	0.574560343	0.570496911	0.568069677	0.563352881	0.556541622	0.54807675	0.538418165	0.529961545	0.522104057	0.515744013	0.512483232	0.512495293	0.516697885	0.523656196	0.526633829	0.518902851	0.499496468	0.472689702	0.443549826	0.415671172	0.391384265	0.368522002	0.348589597	0.33307902	0.320112458	0.307819733
36	0.186158371	0.187374459	0.192724834	0.20701265	0.229942789	0.256470693	0.282478191	0.300752766	0.314896393	0.326182287	0.329535656	0.324743118	0.309312987	0.29113264	0.278223626	0.270078093	0.265600183	0.264450869	0.262524608	0.260867304	0.261234427	0.265553734	0.274588929	0.288769936	0.306667094	0.328225155	0.349407786	0.369351815	0.392615014	0.421214855	0.457792242	0.49960484	0.535838508	0.563980955	0.582835949	0.594769123	0.601128902	0.604974461	0.605790813	0.603221147	0.600103458	0.59421264	0.588206992	0.583321726	0.577804702	0.573944372	0.5699907	0.567692649	0.562939688	0.556028125	0.547571453	0.537927807	0.529444405	0.521707491	0.515160145	0.512051831	0.512079399	0.516269911	0.523288621	0.526577436	0.518709683	0.499344374	0.472625039	0.443484596	0.416095095	0.39153593	0.368494979	0.349105974	0.332563298	0.319752645	0.30744117
41	0.186848197	0.188169802	0.193471475	0.207743163	0.230501243	0.257105755	0.282964445	0.301108249	0.315277674	0.326582223	0.329866716	0.324999278	0.309528147	0.29159637	0.278493571	0.270313775	0.266023304	0.264845764	0.262872857	0.261154318	0.261710411	0.26607411	0.274925124	0.28914881	0.307094982	0.328465185	0.349459017	0.369471446	0.392706359	0.421334589	0.457894079	0.499600251	0.535658507	0.563511942	0.58218846	0.594060115	0.600374364	0.604215702	0.604821556	0.602289264	0.598988026	0.593294589	0.587291718	0.582394534	0.577001563	0.573055966	0.569307999	0.567124425	0.562341941	0.555398052	0.546733878	0.537105156	0.528716579	0.521111027	0.514662534	0.51140334	0.511368404	0.515617753	0.522927565	0.526015862	0.518231917	0.49907204	0.472685849	0.443656845	0.415933029	0.391908736	0.369379085	0.350382527	0.334111351	0.320906591	0.308871514
46	0.186728625	0.187856684	0.193226836	0.207416661	0.23036465	0.256905589	0.282687423	0.300893035	0.314982083	0.326141295	0.329399744	0.324632674	0.309101634	0.291270167	0.278218114	0.270087538	0.265890929	0.264625814	0.26256823	0.260954417	0.261552291	0.265919406	0.274714314	0.288847883	0.30679957	0.328084955	0.348965184	0.368969891	0.3922278	0.420704257	0.457099739	0.49872306	0.534483843	0.562173578	0.580700081	0.59256198	0.598879771	0.602609464	0.603087179	0.600425168	0.597075738	0.591513865	0.585487164	0.580623609	0.575191986	0.571386185	0.567894074	0.565734951	0.560912172	0.553872132	0.545163878	0.53564896	0.527261429	0.519696069	0.51318847	0.510131644	0.51008678	0.5141165	0.521237219	0.524425623	0.516527133	0.497578647	0.471367138	0.442438743	0.415317882	0.391025379	0.368657605	0.349103964	0.333397892	0.320644595	0.308231006
