val_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.18116569277289507,0.08873436426311254,0.17323358102059652,0.9959225156581749,0.9952383247463825,136,51.63055872291904,75.0400009,65.59719157615025,6.641088360489719,52.54083,74.40789,65.50846,6.622386,0.2647302371374708,-0.020377892781286776,0.26431422905916013,0.9938418142628734,0.9815620031590934,555,47.08,75.6999969,64.91872236241166,6.550640612053129,48.066143,75.06737,64.9391,6.449213
