val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.05436901570452428,6.088531743496578,-0.021376862733260508,0.053891274068738684,0.7836867278936209,0.6206888303808472,23,5.9,7.6,6.495652173913044,0.4903222195832177,6.161509,7.180931,6.517029,0.33102748,0.13801383042304716,2.980214090908178,0.02347428833228952,0.13745468464838811,0.7010365128923384,0.5370523126792542,69,5.5,8.5,6.879710144927536,0.6745002895638504,6.139243,7.608341,6.856236,0.41131076
