val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.010381321199984831,10.517197222616428,0.010686328996343367,0.010263764818819151,0.7140794961345197,0.5276470707221925,35,2.703008369147252,3.6063363667003703,2.9728364735733694,0.18780584318237106,2.8956332,3.354093,2.96215,0.1091824,0.036071745205661344,3.970243166881649,-0.0032118541251398756,0.03606132060919363,0.49883976391174745,0.3934701237942604,96,2.510752063,4.318259096,2.97674244321875,0.26688333800855557,2.8956332,3.506431,2.9799545,0.1432136
