val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.10264013020349352,16.40512890850011,-0.02681142405241812,0.10190565051638979,0.9652954987153692,0.972519532220974,47,2.3946786854047,8.8699999,5.303124819847147,1.701357892532971,2.8098650125982165,8.745680586988456,5.3299362438995646,1.6838245671735468,0.4287724124313849,5.178401751959606,-0.04743078606865905,0.4265100943156025,0.9277900814274966,0.8815487469447979,179,1.295215916,12.7799997,5.449479060619268,2.4299563672373794,2.411672659618834,12.409879188781764,5.496909846687927,2.2203558117266304
