val_SEP_Crude Fib.,val_std_SEP_Crude Fib.,val_Bias_Crude Fib.,val_SEPC_Crude Fib.,val_R2_Crude Fib.,val_Slope_Crude Fib.,val_N_Crude Fib.,val_Min_True_Crude Fib.,val_Max_True_Crude Fib.,val_Avg_True_Crude Fib.,val_Std_True_Crude Fib.,val_Min_Pred_Crude Fib.,val_Max_Pred_Crude Fib.,val_Avg_Pred_Crude Fib.,val_Std_Pred_Crude Fib.,train_SEP_Crude Fib.,train_std_SEP_Crude Fib.,train_Bias_Crude Fib.,train_SEPC_Crude Fib.,train_R2_Crude Fib.,train_Slope_Crude Fib.,train_N_Crude Fib.,train_Min_True_Crude Fib.,train_Max_True_Crude Fib.,train_Avg_True_Crude Fib.,train_Std_True_Crude Fib.,train_Min_Pred_Crude Fib.,train_Max_Pred_Crude Fib.,train_Avg_Pred_Crude Fib.,train_Std_Pred_Crude Fib.
0.040762852054064096,46.188798952692515,-0.01635809104842347,0.0404934809970306,0.9889946967420227,0.9762547436451098,151,0.29,7.8299999,2.988865947466741,1.9181758993784002,0.3900807194128335,7.199814252373027,3.0052240385151645,1.8827871782635157,0.04979409497665767,43.07350369800651,0.00516283850816655,0.04976737376947123,0.9892478878065705,0.9925255692476862,403,0.2,7.33,3.636167488108184,2.1493271835094028,0.3303425163746172,7.229957890941894,3.6310046496000177,2.1448061341159517
