val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.787806526009764,8.498842940458841,0.12833274081406637,0.7712152388866553,0.9822688902902869,0.9995393881141604,136,51.63055872291904,75.0400009,65.59719157615025,6.641088360489719,52.91121839862039,73.82957733260518,65.46885883533618,6.695443932025487,0.9182339368188345,7.051183376786618,-0.09669510033782461,0.9088671172370929,0.978639934772064,0.9778935816311004,555,47.08,75.6999969,64.91872236241164,6.550640612053129,47.17978470640865,74.76539406482578,65.01541746274947,6.474635871298299
