val_SEP_Ash,val_std_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_std_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.011557826362497442,8.850146347841408,0.034303559860772666,0.010354348183850335,0.3805929487312635,0.5092814259162354,45,1.41,1.9089882078204368,1.5918428639582658,0.13507348080550652,1.4247309,1.8236556,1.5575393,0.102288455,0.014851344763370047,13.076515413271443,-0.008009229438582802,0.014786884091286286,0.7912865498409514,0.6624038778956338,206,1.0206505642232893,2.1585243892352004,1.4622469915086087,0.26610374812576354,1.1939919,1.9033502,1.470256,0.19420384
