val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
1.9635881795784966,0.057718444242387285,0.6396055526044204,1.3499452851948874,-0.3536075304648021,0.04134585524171429,3,10.2399998,12.54,11.183333433333333,0.9834067708171299,10.394792319849142,10.669488633588681,10.543727880728913,0.11333525485801221,0.2718609350373732,2.8023486095307497,-0.08215763465825095,0.264548568360348,0.6521281804012824,0.733035532562835,13,9.17,12.25,10.288461538461538,0.8493422446344642,9.070308621886884,12.150308671886396,10.37061917311979,0.7618491132877122
