val_SEP_Crude Fat,val_std_SEP_Crude Fat,val_Bias_Crude Fat,val_SEPC_Crude Fat,val_R2_Crude Fat,val_Slope_Crude Fat,val_N_Crude Fat,val_Min_True_Crude Fat,val_Max_True_Crude Fat,val_Avg_True_Crude Fat,val_Std_True_Crude Fat,val_Min_Pred_Crude Fat,val_Max_Pred_Crude Fat,val_Avg_Pred_Crude Fat,val_Std_Pred_Crude Fat,train_SEP_Crude Fat,train_std_SEP_Crude Fat,train_Bias_Crude Fat,train_SEPC_Crude Fat,train_R2_Crude Fat,train_Slope_Crude Fat,train_N_Crude Fat,train_Min_True_Crude Fat,train_Max_True_Crude Fat,train_Avg_True_Crude Fat,train_Std_True_Crude Fat,train_Min_Pred_Crude Fat,train_Max_Pred_Crude Fat,train_Avg_Pred_Crude Fat,train_Std_Pred_Crude Fat
0.12073566613159,12.047980551075762,0.016494835126410676,0.12044758186422211,0.957280438990257,0.87504629866388,18,46.2,52.27,48.87499987222222,1.6337763641501557,46.309067,51.844574,48.858505,1.454621,0.10545550745071085,16.67653123463119,-0.005868194022529221,0.1054206666237297,0.9694977301174554,0.9372995574212147,86,42.2000008,52.39,48.25465114418605,1.8485397356563622,43.735012,52.077187,48.260513,1.7586321
