val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
0.08886764628848963,95.11966904558001,-0.003653210199750696,0.08885421994646844,0.9987562284070461,1.002419180499731,167,8.0699997,47.4,14.576064363091778,8.427472238579309,8.493245,47.489468,14.579717,8.453061,0.30299491145675284,28.155551036225745,0.0040562475319002155,0.3029784351065859,0.9959386104394953,0.9864194718576988,710,7.220915031840002,55.82,14.815310617240755,8.63126173981475,7.5777464,49.72344,14.811255,8.530989
