val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.10839306546034702,60.84852951920517,0.05031926887772939,0.10584228087091788,0.9975604043988007,0.9919766467463067,136,51.63055872291904,75.0400009,65.59719157615025,6.64108836048972,51.95912,74.49402,65.54687,6.5955586,0.16344673335333423,39.61704718211422,-0.013548134403524249,0.16326285008631647,0.9961978829732482,0.9866624831659152,555,47.08,75.6999969,64.91872236241166,6.550640612053129,47.9229,75.67106,64.932274,6.475277
