val_SEP_Crude Fib.,val_std_SEP_Crude Fib.,val_Bias_Crude Fib.,val_SEPC_Crude Fib.,val_R2_Crude Fib.,val_Slope_Crude Fib.,val_N_Crude Fib.,val_Min_True_Crude Fib.,val_Max_True_Crude Fib.,val_Avg_True_Crude Fib.,val_Std_True_Crude Fib.,val_Min_Pred_Crude Fib.,val_Max_Pred_Crude Fib.,val_Avg_Pred_Crude Fib.,val_Std_Pred_Crude Fib.,train_SEP_Crude Fib.,train_std_SEP_Crude Fib.,train_Bias_Crude Fib.,train_SEPC_Crude Fib.,train_R2_Crude Fib.,train_Slope_Crude Fib.,train_N_Crude Fib.,train_Min_True_Crude Fib.,train_Max_True_Crude Fib.,train_Avg_True_Crude Fib.,train_Std_True_Crude Fib.,train_Min_Pred_Crude Fib.,train_Max_Pred_Crude Fib.,train_Avg_Pred_Crude Fib.,train_Std_Pred_Crude Fib.
0.045226143261149175,41.244388354347436,-0.01957362734331224,0.04484046219452515,0.9877896811263958,0.966773598461576,151,0.29,7.8299999,2.9888659474667407,1.9181758993784002,0.58585924,7.0422497,3.0084395,1.8653246,0.04800601335865464,44.20997173853732,0.005772059098053125,0.04797261381514405,0.9896339909012605,0.9823453860453116,403,0.2,7.33,3.636167488108184,2.1493271835094028,0.50149333,7.0160723,3.6303954,2.1223445
