val_SEP_Protein,val_std_SEP_Protein,val_Bias_Protein,val_SEPC_Protein,val_R2_Protein,val_Slope_Protein,val_N_Protein,val_Min_True_Protein,val_Max_True_Protein,val_Avg_True_Protein,val_Std_True_Protein,val_Min_Pred_Protein,val_Max_Pred_Protein,val_Avg_Pred_Protein,val_Std_Pred_Protein,train_SEP_Protein,train_std_SEP_Protein,train_Bias_Protein,train_SEPC_Protein,train_R2_Protein,train_Slope_Protein,train_N_Protein,train_Min_True_Protein,train_Max_True_Protein,train_Avg_True_Protein,train_Std_True_Protein,train_Min_Pred_Protein,train_Max_Pred_Protein,train_Avg_Pred_Protein,train_Std_Pred_Protein
0.09342775284536428,90.17458138098941,-0.011554327673056038,0.09329344612553268,0.9986924061811501,0.999031115152061,167,8.0699997,47.4,14.57606436309178,8.427472238579309,8.357984,46.27099,14.587619,8.4248085,0.22123718889262534,38.622709953496816,0.008731077095524642,0.22116084966533892,0.9970345033022372,0.9885483399408529,710,7.220915031840002,55.82,14.815310617240755,8.631261739814748,7.555992,49.240658,14.806581,8.54478
