val_SEP_ADF,val_std_SEP_ADF,val_Bias_ADF,val_SEPC_ADF,val_R2_ADF,val_Slope_ADF,val_N_ADF,val_Min_True_ADF,val_Max_True_ADF,val_Avg_True_ADF,val_Std_True_ADF,val_Min_Pred_ADF,val_Max_Pred_ADF,val_Avg_Pred_ADF,val_Std_Pred_ADF,train_SEP_ADF,train_std_SEP_ADF,train_Bias_ADF,train_SEPC_ADF,train_R2_ADF,train_Slope_ADF,train_N_ADF,train_Min_True_ADF,train_Max_True_ADF,train_Avg_True_ADF,train_Std_True_ADF,train_Min_Pred_ADF,train_Max_Pred_ADF,train_Avg_Pred_ADF,train_Std_Pred_ADF
0.04051003822436915,41.246478260218865,-0.014581156354986025,0.04029280614457607,0.9863028167363899,0.9754441961797045,47,2.3946786854047,8.8699999,5.303124819847147,1.701357892532971,2.9184992,8.80879,5.317706,1.6708964,0.08756251282079362,26.802083569503004,0.0008639465031315783,0.08756176222395491,0.9852535243931881,0.9590140018827381,179,1.295215916,12.7799997,5.449479060619268,2.4299563672373794,1.5803401,12.169187,5.448615,2.3468578
