val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
2.1022607491961236,0.012417792339861523,0.695607857568359,1.3764553119298601,-0.44920203263970193,0.025919796128173644,3,10.2399998,12.54,11.183333433333333,0.9834067708171299,10.4574175,10.521136,10.487725,0.026105437,0.6848765933802063,0.12332757588024355,-0.11022288982684796,0.6717150841516096,0.1236355208335067,0.07518326970078418,13,9.17,12.25,10.288461538461538,0.8493422446344642,10.30146,10.532026,10.398685,0.08446417
