val_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
0.1092467141544296,-0.0524509960688318,0.10644817428670299,0.9939776019190154,0.9696899785144677,59,5.885231011581906,21.6,13.64748418963839,4.222867483385436,6.7359943,20.258688,13.699936,4.105635,0.14722707344378375,0.014350774297009664,0.1470204534922603,0.9892121065989803,0.9706624915456508,306,6.948965354203949,24.1,12.270295135391565,3.688202202959863,7.2880487,21.318052,12.255944,3.5987816
