val_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.0488190234012553,-0.00422934817466585,0.048801033214203884,0.9921483460552516,0.9838760455416942,175,79.2945,93.3,87.97907130228572,2.4863918202576327,79.28445,93.02981,87.9833,2.4558716,0.058888706937525175,-0.001814455007148967,0.05888541044249159,0.9956880964053413,0.9900764674489732,776,64.1945,94.0,87.3696130613402,3.693188534293096,65.21262,93.62663,87.37144,3.6643887
