val_SEP_Crude Fat,val_std_SEP_Crude Fat,val_Bias_Crude Fat,val_SEPC_Crude Fat,val_R2_Crude Fat,val_Slope_Crude Fat,val_N_Crude Fat,val_Min_True_Crude Fat,val_Max_True_Crude Fat,val_Avg_True_Crude Fat,val_Std_True_Crude Fat,val_Min_Pred_Crude Fat,val_Max_Pred_Crude Fat,val_Avg_Pred_Crude Fat,val_Std_Pred_Crude Fat,train_SEP_Crude Fat,train_std_SEP_Crude Fat,train_Bias_Crude Fat,train_SEPC_Crude Fat,train_R2_Crude Fat,train_Slope_Crude Fat,train_N_Crude Fat,train_Min_True_Crude Fat,train_Max_True_Crude Fat,train_Avg_True_Crude Fat,train_Std_True_Crude Fat,train_Min_Pred_Crude Fat,train_Max_Pred_Crude Fat,train_Avg_Pred_Crude Fat,train_Std_Pred_Crude Fat
0.0141745391489755,1.4587613854970436,0.0022364144514278247,0.014169390494976987,0.19472230058147266,0.11000947782636557,35,1.8204018951658008,2.3111612175873733,2.0750636650683196,0.13076366190503017,2.0303545,2.0852108,2.0728273,0.02067727,0.01585606183144278,1.3828159759054217,-0.0013914409604237439,0.01585410421118592,0.09650739662695673,0.06215844685767659,91,1.674473068,2.655930778,2.0683483854725275,0.13174554038505945,2.0303545,2.0852108,2.0697398,0.021926016
