val_SEP_Crude Fib.,val_std_SEP_Crude Fib.,val_Bias_Crude Fib.,val_SEPC_Crude Fib.,val_R2_Crude Fib.,val_Slope_Crude Fib.,val_N_Crude Fib.,val_Min_True_Crude Fib.,val_Max_True_Crude Fib.,val_Avg_True_Crude Fib.,val_Std_True_Crude Fib.,val_Min_Pred_Crude Fib.,val_Max_Pred_Crude Fib.,val_Avg_Pred_Crude Fib.,val_Std_Pred_Crude Fib.,train_SEP_Crude Fib.,train_std_SEP_Crude Fib.,train_Bias_Crude Fib.,train_SEPC_Crude Fib.,train_R2_Crude Fib.,train_Slope_Crude Fib.,train_N_Crude Fib.,train_Min_True_Crude Fib.,train_Max_True_Crude Fib.,train_Avg_True_Crude Fib.,train_Std_True_Crude Fib.,train_Min_Pred_Crude Fib.,train_Max_Pred_Crude Fib.,train_Avg_Pred_Crude Fib.,train_Std_Pred_Crude Fib.
0.03865903579135407,7.382626409556146,-0.05214430263288227,0.03586003607378241,0.7575921882827945,0.6504642353663563,35,4.5,6.1,5.320285708571428,0.39360231107668003,4.864928,6.011384,5.37243,0.28540522,0.05883031962342964,7.790439761308534,0.013674606214616103,0.058642052694460434,0.8296985622227119,0.7212179125336329,148,4.5,7.17,5.736216215540541,0.58575938607979,4.962963,6.7072463,5.722542,0.45831406
