val_SEP_DM,val_std_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_std_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.1654780188254051,13.043603454320046,-0.035984730813738174,0.16415368840885572,0.9668428119178635,0.9609107841181075,45,79.2945,88.8399963,85.55505550222223,2.2090288677538332,78.77057492412438,88.59378334280966,85.59104023303597,2.1584296579650917,0.21598025787402042,19.957860878886418,-0.000920561789764663,0.2159794055130697,0.9888535424245347,0.9766704959358496,173,64.1945,89.7007972,83.64821566589593,4.389143356931453,64.89440532049896,89.49442173551621,83.64913622768572,4.310503939235712
