val_SEP_Starch,val_std_SEP_Starch,val_Bias_Starch,val_SEPC_Starch,val_R2_Starch,val_Slope_Starch,val_N_Starch,val_Min_True_Starch,val_Max_True_Starch,val_Avg_True_Starch,val_Std_True_Starch,val_Min_Pred_Starch,val_Max_Pred_Starch,val_Avg_Pred_Starch,val_Std_Pred_Starch,train_SEP_Starch,train_std_SEP_Starch,train_Bias_Starch,train_SEPC_Starch,train_R2_Starch,train_Slope_Starch,train_N_Starch,train_Min_True_Starch,train_Max_True_Starch,train_Avg_True_Starch,train_Std_True_Starch,train_Min_Pred_Starch,train_Max_Pred_Starch,train_Avg_Pred_Starch,train_Std_Pred_Starch
0.3973574570419117,1.502848803768949,0.060359473588557144,0.39363138948884463,0.5246020342949073,0.48270199633378874,45,70.5999985,75.0400009,73.06263650153409,0.9040284659072556,71.4556461862932,73.99381874521617,73.00227702794552,0.5971681789841086,0.6211172457424967,1.8152929421501105,-0.1679107242466082,0.5927583571663124,0.6615723101865447,0.686877692776349,172,67.61510589357562,75.6999969,72.16147027406086,1.3507895152571678,67.60509791158954,74.35769577741196,72.32938099830746,1.12750975244407
