val_SEP_NDF,val_std_SEP_NDF,val_Bias_NDF,val_SEPC_NDF,val_R2_NDF,val_Slope_NDF,val_N_NDF,val_Min_True_NDF,val_Max_True_NDF,val_Avg_True_NDF,val_Std_True_NDF,val_Min_Pred_NDF,val_Max_Pred_NDF,val_Avg_Pred_NDF,val_Std_Pred_NDF,train_SEP_NDF,train_std_SEP_NDF,train_Bias_NDF,train_SEPC_NDF,train_R2_NDF,train_Slope_NDF,train_N_NDF,train_Min_True_NDF,train_Max_True_NDF,train_Avg_True_NDF,train_Std_True_NDF,train_Min_Pred_NDF,train_Max_Pred_NDF,train_Avg_Pred_NDF,train_Std_Pred_NDF
0.07149838561655397,25.65168064972199,-0.1745567888235581,0.038851879340419414,0.9809843010113728,0.9740959342125025,15,5.885231011581906,11.287601544664204,8.716614857294607,1.8733130528627995,6.1887946,11.425806,8.891172,1.8340538,0.0831345338093306,11.993328365377444,0.016111370684117308,0.08287314232537095,0.9368626470586994,0.8486707336748407,144,6.948965354203949,12.398006532499002,9.48658216340152,1.1434951332486316,7.329737,11.823232,9.47047,0.99705976
