val_SEP_Ash,val_Bias_Ash,val_SEPC_Ash,val_R2_Ash,val_Slope_Ash,val_N_Ash,val_Min_True_Ash,val_Max_True_Ash,val_Avg_True_Ash,val_Std_True_Ash,val_Min_Pred_Ash,val_Max_Pred_Ash,val_Avg_Pred_Ash,val_Std_Pred_Ash,train_SEP_Ash,train_Bias_Ash,train_SEPC_Ash,train_R2_Ash,train_Slope_Ash,train_N_Ash,train_Min_True_Ash,train_Max_True_Ash,train_Avg_True_Ash,train_Std_True_Ash,train_Min_Pred_Ash,train_Max_Pred_Ash,train_Avg_Pred_Ash,train_Std_Pred_Ash
0.25556844310441956,0.07185466343971811,0.25037092982866416,0.7615858881855495,0.7518173823775386,151,1.41,5.87,2.650385781711534,1.0319170556725288,1.400024596435217,5.62353317022647,2.578531118271816,0.8860077531020546,0.5043355222258884,0.13112364584346692,0.48711067953190845,0.6905714922750232,0.6562308236464688,548,1.0206505642232893,7.99,2.601586424428419,1.2755074559092068,0.8882225397983428,6.6876902644352585,2.4704627785849516,0.9972821399044434
