val_SEP_DM,val_Bias_DM,val_SEPC_DM,val_R2_DM,val_Slope_DM,val_N_DM,val_Min_True_DM,val_Max_True_DM,val_Avg_True_DM,val_Std_True_DM,val_Min_Pred_DM,val_Max_Pred_DM,val_Avg_Pred_DM,val_Std_Pred_DM,train_SEP_DM,train_Bias_DM,train_SEPC_DM,train_R2_DM,train_Slope_DM,train_N_DM,train_Min_True_DM,train_Max_True_DM,train_Avg_True_DM,train_Std_True_DM,train_Min_Pred_DM,train_Max_Pred_DM,train_Avg_Pred_DM,train_Std_Pred_DM
0.27051046033373327,0.018323558101489376,0.2701727779385479,0.9564933016886107,0.9239468360519131,175,79.2945,93.3,87.97907130228572,2.4863918202576327,79.04535113665804,92.96611946150512,87.96074774418423,2.347430499886508,0.4138360136479564,-0.0487563165131715,0.41145576792105615,0.9696984177842294,0.9635455797484849,776,64.1945,94.0,87.3696130613402,3.693188534293096,64.2940398183026,93.90009681042918,87.41836937785338,3.6133248734336965
