val_SEP_ADF_SS,val_Bias_ADF_SS,val_SEPC_ADF_SS,val_R2_ADF_SS,val_Slope_ADF_SS,val_N_ADF_SS,val_Min_True_ADF_SS,val_Max_True_ADF_SS,val_Avg_True_ADF_SS,val_Std_True_ADF_SS,val_Min_Pred_ADF_SS,val_Max_Pred_ADF_SS,val_Avg_Pred_ADF_SS,val_Std_Pred_ADF_SS,train_SEP_ADF_SS,train_Bias_ADF_SS,train_SEPC_ADF_SS,train_R2_ADF_SS,train_Slope_ADF_SS,train_N_ADF_SS,train_Min_True_ADF_SS,train_Max_True_ADF_SS,train_Avg_True_ADF_SS,train_Std_True_ADF_SS,train_Min_Pred_ADF_SS,train_Max_Pred_ADF_SS,train_Avg_Pred_ADF_SS,train_Std_Pred_ADF_SS
0.00010752420012237624,-0.00599237858044781,6.972567269983971e-05,0.0,,20,0,0,0.0,0.0,-0.010671988748395478,0.010277037156888547,0.00599237858044781,0.008138758447382974,0.013009762977188023,0.04380573443656344,0.0108166859834432,0.9934727374138412,0.9761737120960482,8,9.3100004,12.7799997,11.3100000625,1.320605727497842,9.299970481274514,12.769965159815753,11.266194328063435,1.2924233129855611
