val_SEP_CEN_SS,val_Bias_CEN_SS,val_SEPC_CEN_SS,val_R2_CEN_SS,val_Slope_CEN_SS,val_N_CEN_SS,val_Min_True_CEN_SS,val_Max_True_CEN_SS,val_Avg_True_CEN_SS,val_Std_True_CEN_SS,val_Min_Pred_CEN_SS,val_Max_Pred_CEN_SS,val_Avg_Pred_CEN_SS,val_Std_Pred_CEN_SS,train_SEP_CEN_SS,train_Bias_CEN_SS,train_SEPC_CEN_SS,train_R2_CEN_SS,train_Slope_CEN_SS,train_N_CEN_SS,train_Min_True_CEN_SS,train_Max_True_CEN_SS,train_Avg_True_CEN_SS,train_Std_True_CEN_SS,train_Min_Pred_CEN_SS,train_Max_Pred_CEN_SS,train_Avg_Pred_CEN_SS,train_Std_Pred_CEN_SS
0.00849521930276466,-0.01848261861334733,0.00813563278612629,0.0,,20,0,0,0.0,0.0,-0.1004615243332414,0.10044367453584158,0.01848261861334733,0.087913884835218,0.011466712746665279,0.05012497049761372,0.008595269698223397,-0.992355151191864,0.46516983029338443,8,4.0300002,4.2600002,4.118750025000001,0.07096433126947921,3.9298649635345715,4.180106752312451,4.0686250545023865,0.08467618291557319
