val_SEP_EE_SS,val_Bias_EE_SS,val_SEPC_EE_SS,val_R2_EE_SS,val_Slope_EE_SS,val_N_EE_SS,val_Min_True_EE_SS,val_Max_True_EE_SS,val_Avg_True_EE_SS,val_Std_True_EE_SS,val_Min_Pred_EE_SS,val_Max_Pred_EE_SS,val_Avg_Pred_EE_SS,val_Std_Pred_EE_SS,train_SEP_EE_SS,train_Bias_EE_SS,train_SEPC_EE_SS,train_R2_EE_SS,train_Slope_EE_SS,train_N_EE_SS,train_Min_True_EE_SS,train_Max_True_EE_SS,train_Avg_True_EE_SS,train_Std_True_EE_SS,train_Min_Pred_EE_SS,train_Max_Pred_EE_SS,train_Avg_Pred_EE_SS,train_Std_Pred_EE_SS
265.57091820636333,-4.888204767301677,240.41876468313086,-0.1605454279131746,-0.022200476453904276,20,0.0,52.27,43.987499885,14.744192341838367,46.20643684801549,50.686899183230636,48.87570465230168,1.1637189760277242,0.31735660270490845,0.017917614349095716,0.3170317848491342,0.908206816517032,0.8662546728434452,86,42.2000008,52.39,48.25465114418605,1.8485397356563622,42.30011847683566,51.422303775450985,48.23673352983694,1.6782140609618654
