val_SEP_PG_SS,val_Bias_PG_SS,val_SEPC_PG_SS,val_R2_PG_SS,val_Slope_PG_SS,val_N_PG_SS,val_Min_True_PG_SS,val_Max_True_PG_SS,val_Avg_True_PG_SS,val_Std_True_PG_SS,val_Min_Pred_PG_SS,val_Max_Pred_PG_SS,val_Avg_Pred_PG_SS,val_Std_Pred_PG_SS,train_SEP_PG_SS,train_Bias_PG_SS,train_SEPC_PG_SS,train_R2_PG_SS,train_Slope_PG_SS,train_N_PG_SS,train_Min_True_PG_SS,train_Max_True_PG_SS,train_Avg_True_PG_SS,train_Std_True_PG_SS,train_Min_Pred_PG_SS,train_Max_Pred_PG_SS,train_Avg_Pred_PG_SS,train_Std_Pred_PG_SS
0.23255013495097265,0.028347323688273463,0.23170427099277505,0.8875296891547129,0.8471880118993695,20,16.0,21.4,18.73500008,1.4015259806368405,16.099980027455075,21.2297512084454,18.706652756311726,1.2585962709511023,0.27473141689509933,-0.009558393812573623,0.27463911211733566,0.9124583931730942,0.8620332528176919,98,15.3,24.2399998,19.482142808163267,1.7624618916956973,16.22793950866584,23.939902774554326,19.491701201975843,1.5877607271353817
